"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,60;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2006";1,46;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2007";1,46;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2008";1,85;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2009";1,89;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2010";1,84;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2011";2,01;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2012";2,40;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2013";2,23;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,44;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2015";2,49;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2016";2,31;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2017";2,32;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2018";2,46;"zł";"";
0800000;"LUBUSKIE";"maj";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,48;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";28,43;"zł";"";
0800000;"LUBUSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";28,04;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";148,74;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";159,24;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";158,77;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";165,43;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";169,54;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";179,54;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";187,62;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";195,66;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";195,00;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";222,56;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";231,44;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";223,33;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";206,89;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";198,59;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";143,99;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";158,05;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";166,87;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";173,12;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";180,11;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";187,00;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";182,61;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";191,55;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";203,78;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";217,56;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";217,56;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";214,22;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";194,55;"zł";"";
0800000;"LUBUSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";203,34;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2006";51,11;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2007";53,33;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2008";67,50;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2009";67,50;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2010";68,75;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2011";72,22;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2012";78,89;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2013";78,89;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2014";82,22;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2015";84,44;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2016";86,67;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2017";97,78;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2018";105,56;"zł";"";
0800000;"LUBUSKIE";"maj";"wizyta u lekarza specjalisty";"cena";"2019";121,25;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2013";5,42;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2014";5,49;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2015";4,76;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2016";4,16;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2017";4,50;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2018";5,01;"zł";"";
0800000;"LUBUSKIE";"maj";"olej napędowy - za 1l";"cena";"2019";5,18;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2006";0,30;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2007";0,35;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2008";0,42;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2009";0,43;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2010";0,41;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2011";0,44;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2012";0,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2013";0,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2014";0,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2015";0,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2016";0,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2017";0,46;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2018";0,49;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"bułka pszenna - za 50g";"cena";"2019";0,56;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2006";5,03;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2007";6,60;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2008";6,12;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2009";7,38;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2010";6,54;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2011";6,74;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2012";8,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2013";7,52;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2014";7,08;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2015";7,04;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2016";7,13;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2017";6,99;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2018";7,36;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kurczęta patroszone - za 1kg";"cena";"2019";7,60;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2006";12,25;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2007";12,70;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2008";13,48;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2009";13,30;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2010";14,02;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2011";13,70;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2012";14,15;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2013";14,81;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2014";15,24;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2015";13,39;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2016";14,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2017";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2018";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"kiełbasa wędzona - za 1kg";"cena";"2019";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2006";2,36;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2007";2,47;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2008";2,80;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2009";2,63;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2010";2,64;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2011";2,69;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2012";2,85;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2013";2,82;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";2,95;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2015";2,79;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2016";2,62;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2017";2,59;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2018";2,57;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,62;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2006";1,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2007";1,49;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2008";1,93;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2009";1,85;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2010";1,86;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2011";2,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2012";2,41;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2013";2,20;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2015";2,43;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2016";2,29;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2017";2,30;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2018";2,39;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,51;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";28,65;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";28,04;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";148,74;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";159,24;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";158,77;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";165,43;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";170,65;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";179,54;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";187,62;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";191,41;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";195,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";222,56;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";231,44;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";223,33;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";214,55;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";211,37;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";146,21;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";156,38;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";166,87;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";173,12;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";176,67;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";187,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";182,61;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";191,55;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";203,78;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";217,56;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";217,56;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";207,55;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";200,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";204,37;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2006";51,11;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2007";53,33;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2008";70,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2009";63,75;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2010";68,75;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2011";72,22;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"wizyta u lekarza specjalisty";"cena";"2012";78,89;"zł";"";
